"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/27/2017. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 2,232 Crashes containing 2,264 Units and 2,319 Persons"

"Query Filters:"
"Crash Year Is In 2010 or 2011 or 2012 or 2013 or 2014 or 2015 or 2016 or 2017"
"City Is Equal To Austin"
"Unit Description Is Equal To Pedalcyclist"

"Crash ID","Average Daily Traffic Amount","Average Daily Traffic Year","Crash Death Count","Crash Incapacitating Injury Count","Crash Non-incapacitating Injury Count","Crash Not Injured Count","Crash Possible Injury Count","Crash Severity","Crash Time","Crash Year","Day of Week","Intersecting Street Name","Intersection Related","Latitude","Light Condition","Longitude","Manner of Collision","Medical Advisory Flag","Object Struck","Road Base Type","Speed Limit","Street Name","Surface Condition","Weather Condition"
"13723089","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1507","2014","Saturday","UNKNOWN","Intersection","30.34235476","Daylight","-97.71595247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","40","N LAMAR BLVD","Dry","Clear"
"13727879","No Data","No Data","0","0","1","3","0","Non-Incapacitating Injury","0223","2014","Sunday","N/A","Non Intersection","30.27085614","Dark, Not Lighted","-97.73440786","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","E 11TH ST","Dry","Clear"
"13720457","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1342","2014","Tuesday","N/A","Non Intersection","30.23404287","Daylight","-97.72301004","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","S PLEASANT VALLEY RD","Dry","Clear"
"13726454","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1038","2014","Tuesday","UNKNOWN","Intersection Related","30.29756963","Daylight","-97.73052125","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","30","DUVAL ST","Dry","Cloudy"
"13736108","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1053","2014","Friday","N/A","Non Intersection","30.29323477","Daylight","-97.74179246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","GUADALUPE ST","Dry","Clear"
"13736125","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1500","2014","Friday","WEBBERVILLE RD","Intersection Related","30.26143267","Daylight","-97.71735772","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","E 7TH ST","Dry","Clear"
"13744212","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1557","2014","Monday","N/A","Non Intersection","30.329094","Daylight","-97.72027741","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","GUADALUPE ST","Dry","Clear"
"13735894","No Data","No Data","0","0","0","1","1","Possible Injury","1546","2014","Wednesday","N/A","Non Intersection","30.25857201","Daylight","-97.78820675","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","BARTON SKWY","Dry","Clear"
"13745552","No Data","No Data","0","0","0","1","1","Possible Injury","0126","2014","Thursday","UNKNOWN","Intersection","30.24144556","Dark, Lighted","-97.72735752","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","TOWN CREEK DR","Dry","Clear"
"13744256","No Data","No Data","0","0","0","2","1","Possible Injury","2113","2014","Friday","CHALMERS AVE","Intersection Related","30.26323478","Dark, Lighted","-97.72416247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","35","E 7TH ST","Dry","Clear"
"13753181","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0735","2014","Saturday","N/A","Non Intersection","30.25850479","Dark, Lighted","-97.70008247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","SPRINGDALE RD","Wet","Rain"
"13755853","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","2128","2014","Saturday","BRACKENRIDGE ST","Intersection","30.24546478","Dark, Unknown Lighting","-97.74872246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","ANNIE ST E","Dry","Clear"
"13747229","No Data","No Data","0","0","0","1","1","Possible Injury","1728","2014","Tuesday","N/A","Non Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","WESTGATE BLVD","Dry","Clear"
"13764298","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1352","2014","Tuesday","TRINITY ST","Intersection","30.26894477","Daylight","-97.73865246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","E 8TH ST","Dry","Clear"
"13764912","No Data","No Data","0","0","0","1","1","Possible Injury","1802","2014","Tuesday","W 42ND ST","Intersection","30.30527477","Daylight","-97.73055246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","SPEEDWAY","Dry","Clear"
"13746155","69369","No Data","0","0","1","1","0","Non-Incapacitating Injury","1420","2014","Thursday","SL0001","Intersection Related","30.24893359","Daylight","-97.80512302","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","60","SL0360","Dry","Clear"
"13767708","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1756","2014","Friday","UNKNOWN","Intersection","30.25931953","Daylight","-97.75615221","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","DAWSON RD","Dry","Clear"
"13768962","No Data","No Data","0","0","0","1","1","Possible Injury","0733","2014","Monday","ELMONT DR","Intersection","30.23876478","Daylight","-97.71957247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","S PLEASANT VALLEY RD","Dry","Cloudy"
"13777257","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0955","2014","Thursday","GROVER AVE","Intersection Related","30.32326477","Daylight","-97.73397246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","NORTHLOOP BLVD W","Wet","Rain"
"13784326","No Data","No Data","0","0","2","1","0","Non-Incapacitating Injury","2206","2014","Tuesday","UNKNOWN","Intersection Related","30.35253556","Dark, Lighted","-97.72320558","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","35","WOOTEN PARK DR","Dry","Clear"
"13766399","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0023","2014","Wednesday","N/A","Driveway Access","30.25111478","Dark, Lighted","-97.74912246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","CONGRESS AVE S","Dry","Clear"
"13767453","No Data","No Data","0","1","0","1","0","Incapacitating Injury","1025","2014","Wednesday","FM 2222","Intersection Related","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","65","SH0360I","Dry","Cloudy"
"13780951","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0735","2014","Wednesday","HILLSIDE TERRACE DR","Intersection Related","30.20756369","Daylight","-97.87754329","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","40","ESCARPMENT BLVD","Dry","Clear"
"13792353","No Data","No Data","0","0","0","1","1","Possible Injury","1633","2014","Thursday","RUTLAND DR","Intersection Related","30.38348476","Daylight","-97.72409246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","40","BURNET RD","Dry","Clear"
"13790770","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1633","2014","Friday","N/A","Driveway Access","30.36228844","Daylight","-97.74030775","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","SHOAL CREEK BLVD","Dry","Clear"
"13794802","No Data","No Data","0","0","0","1","1","Possible Injury","1232","2014","Friday","N/A","Non Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","S LAMAR BLVD","Dry","Clear"
"13795568","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0741","2014","Sunday","HILLSIDE TERRACE DR","Intersection","30.2089548","Daylight","-97.88402243","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","25","TAYLORCREST DR","Dry","Clear"
"13795734","10943","No Data","0","0","1","1","0","Non-Incapacitating Injury","1728","2014","Monday","IH0035","Intersection","30.32198831","Daylight","-97.71859198","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","45","SS0069","Dry","Clear"
"13795775","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1714","2014","Tuesday","OLD MANCHACA RD","Intersection Related","30.1641548","Daylight","-97.83001245","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","45","MANCHACA RD","Dry","Clear"
"13812239","No Data","No Data","0","0","0","1","1","Possible Injury","1949","2014","Tuesday","N/A","Non Intersection","No Data","Dusk","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","VIEW RIDGE DR","Dry","Clear"
"13797088","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0905","2014","Thursday","RED RIVER ST","Intersection","30.30480477","Daylight","-97.71960247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","35","E 45TH ST","Dry","Clear"
"13797090","148494","No Data","0","1","0","2","0","Incapacitating Injury","0948","2014","Thursday","E 6TH ST","Intersection Related","30.26577147","Daylight","-97.73464386","One Motor Vehicle - Turning Left","No","Not Applicable","Flex Base (Granular)","35","IH0035","Dry","Clear"
"13802431","No Data","No Data","0","0","0","1","1","Possible Injury","1638","2014","Thursday","N/A","Driveway Access","30.23444454","Daylight","-97.7279552","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","35","WILLOW CREEK DR","Dry","Clear"
"13800703","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1501","2014","Friday","BARTON SPRINGS RD","Intersection Related","30.26474478","Daylight","-97.76495246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","35","ROBERT E LEE RD","Dry","Clear"
"13802617","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","2038","2014","Friday","SPRINGDALE RD","Intersection Related","30.26563478","Dark, Lighted","-97.69551248","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","-1","AIRPORT BLVD","Dry","Clear"
"13802858","No Data","No Data","0","1","0","1","0","Incapacitating Injury","0437","2014","Saturday","N/A","Non Intersection","No Data","Dark, Lighted","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","55","IH0035I","Dry","Clear"
"13796430","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1958","2014","Monday","N/A","Non Intersection","No Data","Dusk","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","40","BURNET RD","Dry","Clear"
"13803100","No Data","No Data","0","1","0","0","0","Incapacitating Injury","1928","2014","Monday","RUTLAND DR","Intersection Related","30.36697476","Dusk","-97.70061247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","MEARNS MEADOW BLVD","Dry","Clear"
"13788359","26658","No Data","0","0","1","1","0","Non-Incapacitating Injury","2236","2014","Tuesday","N LAMAR BLVD","Intersection Related","30.32592883","Dark, Lighted","-97.72633812","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","-1","RM2222","Dry","Clear"
"13810215","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","1611","2014","Sunday","N/A","Non Intersection","30.26593478","Daylight","-97.76748246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","BARTON SPRINGS RD","Dry","Clear"
"13813945","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1732","2014","Wednesday","GUADALUPE ST","Intersection","30.30863477","Daylight","-97.73443246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","35","W 43RD ST","Dry","Clear"
"13814121","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1214","2014","Friday","W 18TH ST","Intersection","30.28061478","Daylight","-97.74198246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","30","GUADALUPE ST","Dry","Clear"
"13818116","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0828","2014","Saturday","PACK SADDLE PASS","Intersection Related","30.22987387","Daylight","-97.79274148","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","25","REDD ST","Dry","Cloudy"
"13823166","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1953","2014","Sunday","TERRY RD","Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","TURA LN","Dry","Clear"
"13818186","33647","No Data","0","0","1","1","0","Non-Incapacitating Injury","0737","2014","Monday","GIBSON ST W","Intersection","30.25495724","Daylight","-97.76217282","One Motor Vehicle - Turning Left","No","Not Applicable","Flex Base (Granular)","35","SL0343","Dry","Clear"
"13823751","No Data","No Data","0","0","0","1","1","Possible Injury","2039","2014","Tuesday","BULL CREEK RD","Intersection","30.32759477","Dark, Lighted","-97.74913246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","35","HANCOCK DR","Dry","Clear"
"13823780","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","1950","2014","Tuesday","WICKERSHAM LN","Intersection Related","30.23230479","Daylight","-97.72039247","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","35","E RIVERSIDE DR","Dry","Clear"
"13821828","No Data","No Data","0","0","0","2","0","Not Injured","0956","2014","Wednesday","RED RIVER ST ST","Intersection Related","No Data","Daylight","No Data","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","-1","E E DEAN KEETON ST ST","Dry","Clear"
"13818339","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1447","2014","Friday","STONEHOLLOW DR","Intersection Related","30.39474475","Dark, Lighted","-97.70680247","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","45","METRIC BLVD","Dry","Clear"
"13828053","148494","No Data","0","0","0","3","0","Not Injured","0203","2014","Friday","E 6TH ST","Intersection Related","30.26574519","Dark, Lighted","-97.73465308","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","-1","IH0035","Dry","Clear"
"13825785","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","0801","2014","Saturday","WOODROW AVE AVE","Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","ROMERIA DR DR","Dry","Clear"
"13829484","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1620","2014","Wednesday","AIRPORT BLVD","Intersection","30.32882477","Daylight","-97.71582247","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","40","W HIGHLAND MALL BLVD","Dry","Clear"
"13833882","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","2105","2014","Thursday","TAULBEE LN LN","Intersection","No Data","Dark, Lighted","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","WATSON ST ST","Dry","Clear"
"13835650","No Data","No Data","0","0","0","1","1","Possible Injury","1514","2014","Thursday","WILLBERT RD","Intersection","30.29741843","Daylight","-97.72025","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","E 40TH ST","Dry","Clear"
"13831895","No Data","No Data","0","0","0","1","1","Possible Injury","1316","2014","Friday","N/A","Non Intersection","30.29336206","Daylight","-97.7418513","One Motor Vehicle - Backing","No","Not Applicable","No Data","-1","GUADALUPE ST","Dry","Cloudy"
"13835652","No Data","No Data","0","0","0","0","2","Possible Injury","0029","2014","Monday","BRAZOS ST","Intersection","30.26768478","Dark, Lighted","-97.74147246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","E 6TH ST","Dry","Clear"
"13851426","No Data","No Data","0","0","0","0","1","Possible Injury","2009","2014","Thursday","N/A","Driveway Access","30.23612153","Dark, Lighted","-97.78976041","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","VICTORY DR","Dry","Clear"
"13841191","109868","No Data","0","0","0","1","1","Possible Injury","1935","2014","Saturday","N/A","Driveway Access","30.44244653","Daylight","-97.7839341","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","50","US0183","Dry","Clear"
"14223317","No Data","No Data","0","0","0","0","1","Possible Injury","1700","2014","Sunday","CESAR CHAVEZ ST E","Intersection Related","30.25299478","Daylight","-97.71278247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","PLEASANT VALLEY RD N","Dry","Clear"
"13932440","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0741","2014","Tuesday","S 7TH ST","Intersection","30.24900478","Daylight","-97.76442246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","35","W MARY ST","Dry","Clear"
"13845378","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","0951","2014","Wednesday","MESA DR","Intersection","30.38120476","Daylight","-97.74879246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","35","SILVERHILL LN","Dry","Clear"
"13853277","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1558","2014","Wednesday","HASKELL ST ST","Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","WALLER ST ST","Dry","Clear"
"13862230","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1755","2014","Wednesday","N/A","Non Intersection","30.25792943","Daylight","-97.70464205","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","40","E 7TH ST","Dry","Clear"
"13866663","No Data","No Data","0","0","0","1","1","Possible Injury","1513","2014","Wednesday","S 1ST ST","Intersection","30.25841478","Daylight","-97.75010246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","BARTON SPRINGS RD","Dry","Clear"
"13848799","No Data","No Data","0","0","0","2","1","Possible Injury","2308","2014","Thursday","MEARNS MEADOW BLVD","Intersection","30.36536476","Dark, Lighted","-97.70162247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","W RUNDBERG LN","Dry","Clear"
"13866881","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","2256","2014","Wednesday","W PARMER LN","Intersection Related","30.41319475","Dark, Lighted","-97.69067247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","40","METRIC BLVD","Dry","Clear"
"13862489","35475","No Data","0","0","0","1","1","Possible Injury","1701","2014","Friday","N/A","Driveway Access","30.4781667","Daylight","-97.76557052","One Motor Vehicle - Turning Right","No","Not Applicable","Flex Base (Granular)","-1","FM0734","Dry","Clear"
"13905216","24711","No Data","0","0","1","1","0","Non-Incapacitating Injury","2206","2014","Friday","N/A","Non Intersection","30.17748246","Dark, Lighted","-97.82169578","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","45","FM2304","Dry","Clear"
"13862591","34328","No Data","0","0","1","1","0","Non-Incapacitating Injury","1153","2014","Saturday","N/A","Driveway Access","30.39556906","Daylight","-97.84695744","One Motor Vehicle - Turning Left","No","Not Applicable","Flex Base (Granular)","-1","RM2222","Dry","Clear"
"13866937","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","1406","2014","Saturday","BERKMAN DR","Intersection","30.30385477","Daylight","-97.69895247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","35","E 51ST ST","Dry","Clear"
"13889528","197636","No Data","0","0","0","1","1","Possible Injury","1717","2014","Sunday","E RIVERSIDE DR","Intersection Related","30.24819973","Daylight","-97.73538932","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","45","IH0035","Dry","Clear"
"13864429","34215","No Data","0","0","1","1","0","Non-Incapacitating Injury","1230","2014","Monday","BLUEBONNET LN","Intersection","30.24694096","Daylight","-97.77715953","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","35","SL0343","Dry","Clear"
"13889848","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1248","2014","Tuesday","N/A","Driveway Access","30.35438119","Daylight","-97.72523505","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","WOOTEN PARK DR","Dry","Clear"
"13889849","130691","No Data","0","0","1","1","0","Non-Incapacitating Injury","1458","2014","Tuesday","HERMITAGE DR","Intersection","30.34921439","Daylight","-97.69376622","One Motor Vehicle - Turning Right","No","Not Applicable","Flex Base (Granular)","55","IH0035","Dry","Blowing Sand/Snow"
"13868440","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0857","2014","Wednesday","W 51ST ST","Intersection","30.31764477","Daylight","-97.72846246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","35","GUADALUPE ST","Dry","Clear"
"13890612","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","2005","2014","Wednesday","W 38TH ST ST","Intersection","No Data","Daylight","No Data","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","HOME LN LN","Dry","Clear"
"13891271","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1645","2014","Friday","N N LAMAR BLVD BLVD","Intersection Related","No Data","Daylight","No Data","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","W W 40TH ST ST","Dry","Clear"
"13891342","No Data","No Data","0","0","0","1","1","Possible Injury","1054","2014","Friday","UNKNOWN","Intersection Related","30.1796148","Daylight","-97.74692247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","40","E WILLIAM CANNON DR","Dry","Clear"
"13891381","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","1700","2014","Saturday","N/A","Non Intersection","30.43624934","Daylight","-97.73465181","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","W PARMER LN","Dry","Clear"
"13891404","180878","No Data","0","0","1","1","0","Non-Incapacitating Injury","1214","2014","Saturday","CLARKSON AVE","Intersection","30.2999342","Daylight","-97.71648602","One Motor Vehicle - Turning Right","No","Not Applicable","Flex Base (Granular)","-1","IH0035","Dry","Clear"
"13891566","85146","No Data","0","0","1","0","0","Non-Incapacitating Injury","0830","2014","Sunday","LAKE CREEK PKWY","Intersection Related","30.46127088","Unknown","-97.79405249","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","50","US0183","Dry","Unknown"
"13891691","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1004","2014","Sunday","W DEAN KEETON ST","Intersection","30.28978477","Daylight","-97.74140246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","GUADALUPE ST","Dry","Clear"
"13894582","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","0544","2014","Tuesday","N/A","Non Intersection","30.22585847","Dark, Lighted","-97.70287984","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","MONTOPOLIS DR","Dry","Clear"
"13895043","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","2211","2014","Thursday","VARGAS RD","Intersection","30.22395479","Dark, Not Lighted","-97.70115248","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","45","E RIVERSIDE DR","Dry","Clear"
"13895091","No Data","No Data","0","0","0","1","1","Possible Injury","2102","2014","Friday","N/A","Driveway Access","No Data","Dark, Lighted","No Data","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","40","W WILLIAM CANNON DR","Dry","Clear"
"13897564","No Data","No Data","0","0","0","1","1","Possible Injury","1930","2014","Sunday","N/A","Non Intersection","30.27061978","Daylight","-97.69231248","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","SPRINGDALE RD","Dry","Clear"
"13897635","No Data","No Data","0","0","0","1","1","Possible Injury","1105","2014","Monday","UNKNOWN","Intersection Related","30.21655478","Daylight","-97.75391247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","SANTIAGO ST","Dry","Clear"
"13902067","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","1609","2014","Tuesday","W 9TH ST","Intersection Related","30.27085478","Daylight","-97.74176246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","CONGRESS AVE","Dry","Clear"
"14573799","No Data","No Data","0","0","0","2","0","Not Injured","1552","2014","Tuesday","UNKNOWN","Intersection","30.19728479","Daylight","-97.75055246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","DEADWOOD DR","Dry","Clear"
"13902278","No Data","No Data","0","0","0","1","1","Possible Injury","1719","2014","Wednesday","N/A","Non Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","40","SL0001","Dry","Clear"
"13902487","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0836","2014","Friday","N/A","Driveway Access","30.4162023","Daylight","-97.74888639","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","45","JOLLYVILLE RD","Dry","Cloudy"
"13908791","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1426","2014","Friday","RED RIVER ST","Intersection","30.29103477","Daylight","-97.72712247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","E 32ND ST","Dry","Clear"
"13905891","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","1130","2014","Saturday","N/A","Driveway Access","30.46266296","Daylight","-97.79147452","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","LAKE CREEK PKWY","Dry","Cloudy"
"13905910","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","0247","2014","Sunday","E E CESAR CHAVEZ ST ST","Intersection","No Data","Dark, Lighted","No Data","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","N CONGRESS AVE AVE","Dry","Clear"
"14423124","No Data","No Data","0","0","2","2","0","Non-Incapacitating Injury","1825","2014","Sunday","BARTON SPRINGS RD","Intersection Related","30.26713478","Daylight","-97.77086246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","30","STRATFORD DR","Dry","Clear"
"13897882","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","1115","2014","Monday","N/A","Driveway Access","30.27696002","Daylight","-97.75169011","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","30","W 12TH ST","Dry","Cloudy"
"13899424","No Data","No Data","0","0","0","1","1","Possible Injury","1256","2014","Wednesday","UNKNOWN","Intersection Related","30.1741048","Daylight","-97.80408245","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","45","W SLAUGHTER LN","Dry","Clear"
"13914662","No Data","No Data","0","0","0","2","1","Possible Injury","2211","2014","Thursday","ANDERSON LN E","Intersection","30.33223476","Dark, Lighted","-97.68665247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","45","CAMERON RD","Dry","Clear"
"13906092","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1700","2014","Friday","N/A","Driveway Access","30.34521524","Daylight","-97.75229487","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","HART LN","Dry","Clear"
"13910901","No Data","No Data","0","0","1","3","0","Non-Incapacitating Injury","1729","2014","Friday","N/A","Non Intersection","30.38375384","Daylight","-97.72403179","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","BURNET RD","Dry","Clear"
"13917587","No Data","No Data","0","0","0","1","1","Possible Injury","1552","2014","Sunday","E LIVE OAK ST","Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","EAST SIDE DR","Dry","Clear"
"13920058","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","0820","2014","Tuesday","AIRPORT BLVD BLVD","Intersection Related","No Data","Daylight","No Data","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","30","TILLERY ST ST","Dry","Clear"
"13920101","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","0856","2014","Tuesday","N/A","Non Intersection","30.26595132","Daylight","-97.76825283","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","BARTON SPRINGS RD","Dry","Clear"
"13920198","No Data","No Data","0","1","1","1","0","Incapacitating Injury","1551","2014","Tuesday","CESAR CHAVEZ ST E","Intersection","30.26179478","Daylight","-97.73888246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","RED RIVER ST","Dry","Clear"
"13918121","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1450","2014","Wednesday","POQUITO ST ST","Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","E 21ST ST ST","Dry","Clear"
